261333,Rb2GeB4O9,GGA,4.325,GGA,1064.03,0.029,GGA,0,1.5635
194200, Ba3P3O10Cl,EXP,6.89,GGA,1064,0.028,GGA,0,0.5469
20155,Li3(B5O8(OH)2),GGA,6.453,GGA,1064.03,0.028,GGA,0,0
240989,Y2(Ge2O7),GGA,4.111,GGA,1064.03,0.028,GGA,0,0
254193,PbGeTeO6,GGA,2.944,GGA,1064.03,0.028,GGA,0,0.399
99,Na4(GeSe4)(H2O)14,GGA,2.613,GGA,1064,0.027,GGA,0,3.275
23925,Ba(GeO3),GGA,3.779,GGA,1064.03,0.027,GGA,0,0.626
36431,Li3(B5O8(OH)2),GGA,4.499,GGA,1064.03,0.027,GGA,0,0.249
99842,Ba(BPO5),GGA,5.707,GGA,1064.03,0.027,GGA,0,0.1585
8162,K3PS4H2O,sXLDA,3.83,srLDA,1064,0.026,srLDA,0,3.06
84855,Tl(B3O5),GGA,4.202,GGA,1064.03,0.026,GGA,0,4.926
187060,Li5Rb2(B7O14),GGA,4.625,GGA,1064.03,0.026,GGA,0,0.879
251539,RbNa2B6O10Cl,GGA,5.234,GGA,1064.03,0.026,GGA,0,0.072
255766,K7PbY2B15O30,GGA,4.223,GGA,1064.03,0.026,GGA,0,1.4695
93015,SrLi(B9O15),GGA,5.904,GGA,1064.03,0.025,GGA,0,0.0725
194046,YBe2(B5O11),GGA,5.721,GGA,1064.03,0.025,GGA,0,1.226
194201,Ba3P3O10Br,GGA,5.26,GGA,1064,0.023,GGA,0,0.458
20031,Li2CdGeO4,GGA,2.902,GGA,1064.03,0.023,GGA,0,1.4425
255442,Pb2BO3Br,GGA,3.52,GGA,1064.03,0.023,GGA,0,9.047
39586,RbSbO(GeO4),GGA,3.844,GGA,1064.03,0.022,GGA,0,0.1805
71933,Rb(SbO)(GeO4),GGA,3.846,GGA,1064.03,0.022,GGA,0,0.1735
172481,BiB2O4F,GGA,3.979,GGA,1064.03,0.022,GGA,0,15.9655
250124,Ba3Ga2Ge4O14,GGA,2.505,GGA,1064.03,0.022,GGA,0,1.9745
