200063,Pb5(GeO4)(Ge2O7),GGA,2.575,GGA,1064.03,0.0,GGA,0,2.0075
200146,K6Nb6Ge4O26,GGA,2.11,GGA,1064.03,1.0,GGA,0,1.853
200517,Pb3(GeO5),GGA,2.163,GGA,1064.03,0.0,GGA,0,22.5845
200603,Ca2Ge7O16,GGA,3.224,GGA,1064.03,0.0,GGA,0,0.6945
200614,CaGe2O5,GGA,2.88,GGA,1064.03,0.0,GGA,0,0.02
201356,Bi4(GeO4)3,GGA,3.894,GGA,1064.03,0.0,GGA,0,1.2285
202606,La2Ge2O7,GGA,4.013,GGA,1064.03,0.0,GGA,0,1.6755
203201,(PbO)(B2O3)2,GGA,4.447,GGA,1064.03,0.0,GGA,0,4.726
237764,Na2Be4B4O11,GGA,5.165,GGA,1064.03,0.0,GGA,0,1.062
238073,KSbB2O6,GGA,3.627,GGA,1064.03,1.0,GGA,0,1.3765
238604,Pb2Ba3(BO3)3Cl,GGA,3.569,GGA,1064.03,0.0,GGA,0,2.358
239001,NaCa4B3O9,GGA,4.092,GGA,1064.03,0.0,GGA,0,0.8855
239629,Li3Cs2Pb2B3P6O24,GGA,5.16,GGA,1064.03,0.0,GGA,0,0.019
239630,Li3Cs2Sr2B3P6O24,GGA,6.141,GGA,1064.03,0.0,GGA,0,0.06
239790,(Pb4O)Pb2B6O14,GGA,2.923,GGA,1064.03,1.0,GGA,0,5.6525
240922,Na(Ge4(PO4)3),GGA,4.344,GGA,1064.03,0.0,GGA,0,1.2135
240989,Y2(Ge2O7),GGA,4.111,GGA,1064.03,0.0,GGA,0,0
241126,Rb3Y2(BO3)3,GGA,4.181,GGA,1064.03,0.0,GGA,0,0.308
242177,BaBe2BO3F3,GGA,6.629,GGA,1064.03,0.0,GGA,0,0.054
243551,Sr2MnGe2S6O,MBJ,2.4,GGA,1064.03,0.0,,,
243552,Sr2ZnGe2S6O,GGA,2.469,GGA,1064.03,1.0,GGA,0,2.8665
243671,RbB2SbO6,GGA,3.568,GGA,1064.03,1.0,GGA,0,1.358
243885,Ba12LiF4(BO3)7,GGA,3.891,GGA,1064.03,0.0,GGA,0,1.3685
243887,Ba12NaF4(BO3)7,GGA,3.339,GGA,1064.03,0.0,GGA,0,1.4315
244133,Na4CsB2P3O13,GGA,5.184,GGA,1064.03,0.0,GGA,0,0.0195
244134,Na4RbB2P3O13,GGA,5.058,GGA,1064.03,0.0,GGA,0,0.0435
244334,K7PbBi2(B5O10)3,GGA,2.79,GGA,1064.03,0.0,GGA,0,2.3865
244340,K7BaY2(B5O10)3,GGA,4.45,GGA,1064.03,0.0,GGA,0,1.3355
244341,K7SrBi2(B5O10)3,GGA,3.617,GGA,1064.03,0.0,GGA,0,2.0795
244343,K7CaY2(B5O10)3,GGA,4.475,GGA,1064.03,0.0,GGA,0,1.142
244344,K7SrY2(B5O10)3,GGA,4.511,GGA,1064.03,0.0,GGA,0,1.2645
244721,(Ca2B5O9)(H(OH)2),GGA,5.82,GGA,1064.03,0.0,GGA,0,1.242
245016,CaBi2B2O7,GGA,3.236,GGA,1064.03,1.0,GGA,0,0.4705
245017,Sr(Bi2O)(BO3)2,GGA,2.678,GGA,1064.03,1.0,GGA,0,2.805
245774,Pb2(B5O9)Br,GGA,3.671,GGA,1064.03,1.0,GGA,0,6.0175
246037,Sr2(B5O9)Cl,GGA,5.634,GGA,1064.03,0.0,GGA,0,1.1225
247622,CsBe2BO3F2,GGA,6.216,GGA,1064.03,0.0,GGA,0,0.872
247762,K3Y(B3O6)2,GGA,4.137,GGA,1064.03,0.0,GGA,0,1.212
248147,Sr(B4O7),GGA,5.491,GGA,1064.03,0.0,GGA,0,1.0015
248201,NaBeB3O6,GGA,5.58,GGA,1064.03,1.0,GGA,0,1.6805
248203,KBe2B3O7,GGA,5.115,GGA,1064.03,0.0,GGA,0,0.8025
248204,K3Be6(B3O7)3,GGA,5.031,GGA,1064.03,1.0,GGA,0,0.7195
248205,RbBe2B3O7,GGA,4.972,GGA,1064.03,0.0,GGA,0,0.8585
248309,Li2Ge4O9,GGA,3.131,GGA,1064.03,0.0,GGA,0,0.2025
249135,Ba3(B3O6)2,GGA,5.092,GGA,1064.03,1.0,GGA,0,3.308
249322,Ca2Ge7O16,GGA,3.223,GGA,1064.03,0.0,GGA,0,0.6865
249471,K2(Ga(B5O10))(H2O)4,GGA,4.783,GGA,1064.03,0.0,GGA,0,0.2035
249876,Na2B5O8(OH)(H2O)2,GGA,5.074,GGA,1064.03,0.0,GGA,0,1.009
250123,Pb3Ga2Ge4O14,HSE06,3.04,GGA,1064.0,0.0,GGA,0,6.416
250124,Ba3Ga2Ge4O14,GGA,2.505,GGA,1064.03,0.0,GGA,0,1.9745
250160,La3SbZn3Ge2O14,GGA,3.252,GGA,1064.03,0.0,GGA,0,2.777
250215,CaLi4(B5O8(OH)2)2,GGA,5.372,GGA,1064.03,0.0,GGA,0,0.3945
250321,Ba5(BO3)2(B2O5),GGA,3.742,GGA,1064.03,0.0,GGA,0,0.021
250323,Ca(B8O11(OH)4),GGA,5.666,GGA,1064.03,1.0,GGA,0,0.904
250446,Sr4(B14O25),GGA,4.735,GGA,1064.03,0.0,GGA,0,0.6975
250553,Sr4B10O18(OH)2(H2O)2,GGA,5.319,GGA,1064.03,0.0,GGA,0,1.107
250566,Pb3B6O11F2,GGA,2.354,GGA,1064.03,1.0,GGA,0,7.3065
250600,RbMgBO3,GGA,4.61,GGA,1064.03,0.0,GGA,0,0.4635
250666,Rb2Ga(B5O10)(H2O)4,GGA,4.739,GGA,1064.03,0.0,GGA,0,0.451
250860,Li3Ca9(BO3)7(LiF)2,GGA,4.463,GGA,1064.03,0.0,GGA,0,0.842
251537,Na3B6O10Cl,GGA,5.35,GGA,1064.03,0.0,GGA,0,0.034
251539,RbNa2B6O10Cl,GGA,5.234,GGA,1064.03,0.0,GGA,0,0.072
251863,Li5Cs2B7O14,GGA,4.376,GGA,1064.03,0.0,GGA,0,0.9455
252381,CaB3O5(OH),GGA,6.088,GGA,1064.03,0.0,GGA,0,1.0115
252464,Ca3ZnGeO2(Ge4O12),GGA,2.898,GGA,1064.03,0.0,GGA,0,2.81
253012,K3B3O4(OH)4(H2O)2,GGA,4.184,GGA,1064.03,0.0,GGA,0,0.621
253356,Li3Cs2Ba2B3P6O24,GGA,6.018,GGA,1064.03,0.0,GGA,0,0.02
253442,Bi3TeBO9,GGA,3.21,GGA,1064.03,0.0,GGA,0,6.069
